ProductID, ProductName, ProductStock, Price, Discount, Category_CategoryID
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",38,5.04,0,3
OFF-LA-10003077,Avery 500,10,14.62,10,3
OFF-LA-10003121,Avery 506,22,16.52,10,3
OFF-LA-10003148,Avery 51,19,18.9,10,3
OFF-LA-10003190,Avery 474,36,4.608,0,3
OFF-LA-10003223,Avery 508,25,9.82,0,3
OFF-LA-10003388,Avery 5,3,5.76,0,3
OFF-LA-10003498,Avery 475,24,44.4,10,3
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",53,24.424,10,3
OFF-LA-10003537,Avery 515,6,25.06,10,3
OFF-LA-10003663,Avery 498,16,5.78,0,3
OFF-LA-10003714,Avery 510,9,3.75,0,3
OFF-LA-10003720,Avery 487,33,3.69,0,3
OFF-LA-10003766,Self-Adhesive Removable Labels,43,3.15,0,3
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,46,23.68,10,3
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",45,196.62,30,3
OFF-LA-10004008,Avery 507,12,5.76,0,3
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,4,4.91,0,3
OFF-LA-10004093,Avery 486,31,7.31,0,3
OFF-LA-10004178,Avery 491,15,3.304,0,3
OFF-LA-10004272,Avery 482,5,2.89,0,3
OFF-LA-10004345,Avery 493,16,9.82,0,3
OFF-LA-10004409,Avery 492,26,4.608,0,3
OFF-LA-10004425,Staple-on labels,28,5.78,0,3
OFF-LA-10004484,Avery 476,47,4.13,0,3
OFF-LA-10004544,Avery 505,37,23.68,10,3
OFF-LA-10004545,Avery 50,26,25.06,10,3
OFF-LA-10004559,Avery 49,31,2.88,0,3
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,11,5.904,0,3
OFF-LA-10004689,Avery 512,41,11.56,10,3
OFF-LA-10004853,Avery 483,25,9.96,0,3
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18,11.52,10,11
OFF-PA-10000019,Xerox 1931,46,6.48,0,11
OFF-PA-10000029,Xerox 224,22,6.48,0,11
OFF-PA-10000048,Xerox 20,2,6.48,0,11
OFF-PA-10000061,Xerox 205,31,20.736,10,11
OFF-PA-10000062,Green Bar Computer Printout Paper,22,54.96,20,11
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",16,18.98,10,11
OFF-PA-10000100,Xerox 1945,57,40.99,10,11
OFF-PA-10000130,Xerox 199,19,3.424,0,11
OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",17,3.488,0,11
OFF-PA-10000143,Astroparche Fine Business Paper,38,8.448,0,11
OFF-PA-10000157,Xerox 191,47,19.98,10,11
OFF-PA-10000167,Xerox 1925,24,61.96,20,11
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",24,16.448,10,11
OFF-PA-10000176,Xerox 1887,36,15.176,10,11
OFF-PA-10000210,Xerox Blank Computer Paper,6,99.9,20,11
OFF-PA-10000213,Xerox 198,19,14.94,10,11
OFF-PA-10000223,Xerox 2000,17,5.184,0,11
OFF-PA-10000232,Xerox 1975,15,12.96,10,11
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",19,24.784,10,11
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,18,16.096,10,11
OFF-PA-10000249,Easy-staple paper,22,19.648,10,11
OFF-PA-10000289,Xerox 213,24,10.368,10,11
OFF-PA-10000295,Xerox 229,18,15.552,10,11
OFF-PA-10000300,Xerox 1936,11,47.952,10,11
OFF-PA-10000304,Xerox 1995,29,6.48,0,11
OFF-PA-10000308,Xerox 1901,5,16.896,10,11
OFF-PA-10000312,Xerox 1955,12,91.36,20,11
OFF-PA-10000327,Xerox 1971,37,3.424,0,11
OFF-PA-10000349,Easy-staple paper,33,4.98,0,11
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",8,17.12,10,11
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",59,32.792,10,11
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",46,6.672,0,11
OFF-PA-10000418,Xerox 189,25,104.85,30,11
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",15,13.48,10,11
OFF-PA-10000474,Easy-staple paper,44,28.352,10,11
OFF-PA-10000477,Xerox 1952,38,7.968,0,11
OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",37,75.88,20,11
OFF-PA-10000483,Xerox 19,18,24.784,10,11
OFF-PA-10000501,Petty Cash Envelope,12,64.704,20,11
OFF-PA-10000520,Xerox 201,25,10.368,10,11
OFF-PA-10000528,Xerox 1981,17,10.56,10,11
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,18,5.232,0,11
OFF-PA-10000551,Array Memo Cubes,13,8.288,0,11
OFF-PA-10000552,Xerox 200,18,10.368,10,11
OFF-PA-10000556,Xerox 208,11,15.552,10,11
OFF-PA-10000565,Easy-staple paper,6,111.96,30,11
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",39,6.69,0,11
OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",18,11.648,10,11
OFF-PA-10000595,Xerox 1929,19,54.816,20,11
OFF-PA-10000605,Xerox 1950,11,9.248,0,11
OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",44,11.168,10,11
OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11,11.648,10,11
OFF-PA-10000675,Xerox 1919,51,65.584,20,11
OFF-PA-10000682,Xerox 1924,15,4.624,0,11
OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",15,15.232,10,11
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",25,9.11,0,11
OFF-PA-10000740,Xerox 1982,15,45.68,10,11
OFF-PA-10000743,Xerox 1977,26,10.688,10,11
OFF-PA-10000788,Xerox 210,24,10.368,10,11
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",34,3.816,0,11
OFF-PA-10000806,Xerox 1934,26,89.568,20,11
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",20,10.272,10,11
OFF-PA-10000809,Xerox 206,13,5.184,0,11
OFF-PA-10000859,Unpadded Memo Slips,6,6.368,0,11
OFF-PA-10000919,Xerox 1918,5,155.04,30,11
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,9,6.54,0,11
OFF-PA-10000994,Xerox 1915,37,104.85,30,11
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",5,93.248,20,11
OFF-PA-10001019,Xerox 1884,40,19.98,10,11
OFF-PA-10001033,Xerox 1893,50,40.99,10,11
OFF-PA-10001125,Xerox 1988,47,61.96,20,11
OFF-PA-10001144,Xerox 1913,20,110.96,30,11
OFF-PA-10001166,Xerox 2,37,5.184,0,11
OFF-PA-10001184,Xerox 1903,31,11.96,10,11
OFF-PA-10001204,Xerox 1972,12,8.448,0,11
OFF-PA-10001215,Xerox 1963,20,8.448,0,11
OFF-PA-10001243,Xerox 1983,6,5.98,0,11
OFF-PA-10001246,Xerox 215,9,19.44,10,11
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",13,32.04,10,11
OFF-PA-10001274,Loose Memo Sheets,6,7.3,0,11
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,5,191.6,30,11
OFF-PA-10001289,White Computer Printout Paper by Universal,43,77.52,20,11
OFF-PA-10001293,Xerox 1946,16,12.96,10,11
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,31,37.94,10,11
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",18,6.72,0,11
OFF-PA-10001357,Xerox 1886,17,47.9,10,11
OFF-PA-10001363,Xerox 1933,31,24.56,10,11
OFF-PA-10001450,Rediform S.O.S. Phone Message Books,5,19.92,10,11
OFF-PA-10001457,White GlueTop Scratch Pads,17,90.24,20,11
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),17,26.72,10,11
OFF-PA-10001471,Strathmore Photo Frame Cards,19,14.62,10,11
OFF-PA-10001497,Xerox 1914,25,109.92,30,11
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",34,44.75,10,11
OFF-PA-10001526,Xerox 1949,37,3.984,0,11
OFF-PA-10001534,Xerox 230,28,12.96,10,11
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",18,4.832,0,11
OFF-PA-10001569,Xerox 232,25,6.48,0,11
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",9,5.88,0,11
OFF-PA-10001593,Xerox 1947,33,11.96,10,11
OFF-PA-10001609,Tops Wirebound Message Log Books,33,6.58,0,11
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",11,4.54,0,11
OFF-PA-10001639,Xerox 203,31,15.552,10,11
OFF-PA-10001661,Xerox 1922,4,11.952,10,11
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),37,5.98,0,11
OFF-PA-10001685,Easy-staple paper,38,16.224,10,11
OFF-PA-10001712,Xerox 1948,18,39.96,10,11
OFF-PA-10001725,Xerox 1892,6,62.016,20,11
OFF-PA-10001736,Xerox 1880,24,35.44,10,11
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",20,28.16,10,11
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),9,7.968,0,11
OFF-PA-10001763,Xerox 1896,6,19.98,10,11
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",37,18.54,10,11
OFF-PA-10001790,Xerox 1910,17,38.432,10,11
OFF-PA-10001800,Xerox 220,33,10.368,10,11
OFF-PA-10001801,Xerox 193,16,17.94,10,11
OFF-PA-10001804,Xerox 195,35,5.344,0,11
OFF-PA-10001815,Xerox 1885,26,144.12,30,11
OFF-PA-10001826,Xerox 207,9,19.44,10,11
OFF-PA-10001837,Xerox 1976,9,15.552,10,11
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",31,5.88,0,11
OFF-PA-10001846,Xerox 1899,17,9.248,0,11
OFF-PA-10001870,Xerox 202,37,6.48,0,11
OFF-PA-10001878,Xerox 1891,34,48.91,10,11
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",20,7.64,0,11
OFF-PA-10001934,Xerox 1993,31,5.184,0,11
OFF-PA-10001937,Xerox 21,31,10.368,10,11
OFF-PA-10001947,Xerox 1974,12,9.568,0,11
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,34,6.672,0,11
OFF-PA-10001952,Xerox 1902,5,36.544,10,11
OFF-PA-10001954,Xerox 1964,41,45.68,10,11
OFF-PA-10001970,Xerox 1881,86,12.28,10,11
OFF-PA-10001972,Xerox 214,46,6.48,0,11
OFF-PA-10001977,Xerox 194,11,44.384,10,11
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",8,22.48,10,11
OFF-PA-10002001,Xerox 1984,3,12.96,10,11
OFF-PA-10002005,Xerox 225,37,12.96,10,11
OFF-PA-10002036,Xerox 1930,31,10.368,10,11
OFF-PA-10002105,Xerox 223,11,6.48,0,11
OFF-PA-10002109,Wirebound Voice Message Log Book,5,3.808,0,11
OFF-PA-10002120,Xerox 1889,12,109.92,30,11
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",39,7.78,0,11
OFF-PA-10002160,Xerox 1978,42,9.248,0,11
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",38,4.064,0,11
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",35,45.68,10,11
OFF-PA-10002230,Xerox 1897,19,7.968,0,11
OFF-PA-10002245,Xerox 1895,38,9.568,0,11
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",29,10.32,10,11
OFF-PA-10002250,Things To Do Today Pad,34,9.392,0,11
OFF-PA-10002254,Xerox 1883,46,26.38,10,11
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",10,17.904,10,11
OFF-PA-10002262,Xerox 192,29,6.48,0,11
OFF-PA-10002319,Xerox 1944,19,31.008,10,11
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",4,15.552,10,11
OFF-PA-10002365,Xerox 1967,18,12.96,10,11
OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",64,17.04,10,11
OFF-PA-10002421,Embossed Ink Jet Note Cards,18,36.112,10,11
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),25,13.872,10,11
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),38,5.28,0,11
OFF-PA-10002499,Xerox 1890,6,97.88,20,11
OFF-PA-10002552,Xerox 1958,6,12.96,10,11
OFF-PA-10002558,Xerox 1938,9,268.24,15,11
OFF-PA-10002581,Xerox 1951,39,49.568,10,11
OFF-PA-10002586,Xerox 1970,29,11.952,10,11
OFF-PA-10002606,Xerox 1928,34,8.448,0,11
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",33,3.528,0,11
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,28,3.38,0,11
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,26,21.744,10,11
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),33,6.48,0,11
OFF-PA-10002709,Xerox 1956,19,23.92,10,11
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",40,13.76,10,11
OFF-PA-10002741,Xerox 1980,10,8.56,0,11
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",15,16.056,10,11
OFF-PA-10002751,Xerox 1920,18,5.98,0,11
OFF-PA-10002764,Easy-staple paper,18,45.36,10,11
OFF-PA-10002787,Xerox 227,29,6.48,0,11
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",26,12.48,10,11
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",16,9.68,0,11
OFF-PA-10002923,Xerox 1942,16,48.94,10,11
OFF-PA-10002947,Xerox 1923,19,6.68,0,11
OFF-PA-10002960,Xerox 1926,9,34.86,10,11
OFF-PA-10002968,Xerox 1973,10,54.816,20,11
OFF-PA-10002986,Xerox 1898,54,10.688,10,11
OFF-PA-10003001,Xerox 1986,16,5.344,0,11
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",31,9.42,0,11
OFF-PA-10003022,Xerox 1992,34,14.352,10,11
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",13,11.648,10,11
OFF-PA-10003039,Xerox 1960,37,61.96,20,11
OFF-PA-10003063,EcoTones Memo Sheets,18,8,0,11
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",25,10.368,10,11
OFF-PA-10003127,Easy-staple paper,16,26.38,10,11
OFF-PA-10003129,Tops White Computer Printout Paper,17,97.82,20,11
OFF-PA-10003134,Xerox 1937,15,76.864,20,11
OFF-PA-10003172,Xerox 1996,37,12.96,10,11
OFF-PA-10003177,Xerox 1999,20,12.96,10,11
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",6,16.34,10,11
OFF-PA-10003228,Xerox 1917,33,146.73,30,11
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,13,11.54,10,11
OFF-PA-10003270,Xerox 1954,24,8.448,0,11
OFF-PA-10003302,Xerox 1906,39,56.704,20,11
OFF-PA-10003309,Xerox 211,25,12.96,10,11
OFF-PA-10003349,Xerox 1957,20,12.96,10,11
OFF-PA-10003363,Xerox 204,20,12.96,10,11
OFF-PA-10003395,Xerox 1941,25,83.88,20,11
OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",10,7.42,0,11
OFF-PA-10003441,Xerox 226,67,12.96,10,11
OFF-PA-10003465,Xerox 1912,13,30.352,10,11
OFF-PA-10003543,Xerox 1985,6,10.368,10,11
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,18,34.44,10,11
OFF-PA-10003625,Xerox 1979,13,49.568,10,11
OFF-PA-10003641,Xerox 1909,46,42.208,10,11
OFF-PA-10003651,Xerox 1968,34,5.344,0,11
OFF-PA-10003656,Xerox 1935,28,63.312,20,11
OFF-PA-10003657,Xerox 1927,24,4.28,0,11
OFF-PA-10003673,Strathmore Photo Mount Cards,45,10.848,10,11
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",44,10.86,10,11
OFF-PA-10003729,Xerox 1998,11,10.368,10,11
OFF-PA-10003739,Xerox 1969,3,11.56,10,11
OFF-PA-10003790,Xerox 1991,34,18.272,10,11
OFF-PA-10003797,Xerox 209,38,19.44,10,11
OFF-PA-10003823,Xerox 197,24,123.92,30,11
OFF-PA-10003845,Xerox 1987,19,5.78,0,11
OFF-PA-10003848,Xerox 1997,35,12.96,10,11
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",25,19.65,10,11
OFF-PA-10003892,Xerox 1943,19,97.82,20,11
OFF-PA-10003893,Xerox 1962,37,8.56,0,11
OFF-PA-10003919,Xerox 1989,3,7.968,0,11
OFF-PA-10003936,Xerox 1994,16,15.552,10,11
OFF-PA-10003953,Xerox 218,10,5.184,0,11
OFF-PA-10003971,Xerox 1965,12,11.96,10,11
OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",16,4.73,0,11
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),4,9.99,0,11
OFF-PA-10004039,Xerox 1882,15,44.784,10,11
OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),31,14.352,10,11
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",33,17.76,10,11
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",28,55.48,20,11
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",37,7.98,0,11
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,9,48.94,10,11
OFF-PA-10004100,Xerox 216,50,15.552,10,11
OFF-PA-10004101,Xerox 1894,35,10.368,10,11
OFF-PA-10004156,Xerox 188,26,11.34,10,11
OFF-PA-10004239,Xerox 1953,15,4.28,0,11
OFF-PA-10004243,Xerox 1939,29,37.94,10,11
OFF-PA-10004248,Xerox 1990,10,15.84,10,11
OFF-PA-10004255,Xerox 219,18,6.48,0,11
OFF-PA-10004285,Xerox 1959,28,10.688,10,11
OFF-PA-10004327,Xerox 1911,16,47.9,10,11
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,37,39.96,10,11
OFF-PA-10004355,Xerox 231,17,5.184,0,11
OFF-PA-10004359,Multicolor Computer Printout Paper,25,209.7,15,11
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,12,96.08,20,11
OFF-PA-10004405,Rediform Voice Mail Log Books,13,14.304,10,11
OFF-PA-10004438,Xerox 1907,12,24.56,10,11
OFF-PA-10004451,Xerox 222,29,10.368,10,11
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",10,11.36,10,11
OFF-PA-10004475,Xerox 1940,15,109.92,30,11
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,18,8.96,0,11
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,37,22.96,10,11
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18,7.61,0,11
OFF-PA-10004609,Xerox 221,17,6.48,0,11
OFF-PA-10004610,Xerox 1900,34,6.848,0,11
OFF-PA-10004621,Xerox 212,33,10.368,10,11
OFF-PA-10004665,Advantus Motivational Note Cards,26,10.48,10,11
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",20,5.08,0,11
OFF-PA-10004733,Things To Do Today Spiral Book,16,19.008,10,11
OFF-PA-10004734,Southworth Structures Collection,12,21.84,10,11
OFF-PA-10004735,Xerox 1905,30,10.368,10,11
OFF-PA-10004782,Xerox 228,18,12.96,10,11
OFF-PA-10004888,Xerox 217,33,5.184,0,11
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28,18.76,10,11
OFF-PA-10004947,Easy-staple paper,15,10.272,10,11
OFF-PA-10004948,Xerox 190,8,4.98,0,11
OFF-PA-10004965,Xerox 1921,9,15.984,10,11
OFF-PA-10004971,Xerox 196,24,4.624,0,11
OFF-PA-10004983,Xerox 23,30,6.48,0,11
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",25,16.496,10,11
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,46,152.688,30,5
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",26,197.58,30,5
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,35,258.48,15,5
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,53,51.984,20,5
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,56,265.17,15,5
OFF-ST-10000107,Fellowes Super Stor/Drawer,24,55.5,20,5
OFF-ST-10000129,Fellowes Recycled Storage Drawers,15,177.648,30,5
OFF-ST-10000136,Letter Size File,12,119.1,30,5
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,17,332.704,15,5
OFF-ST-10000321,Akro Stacking Bins,16,7.89,0,5
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",29,10.744,10,5
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,10,29.74,10,5
OFF-ST-10000419,"Rogers Jumbo File, Granite",31,32.592,10,5
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",13,34.76,10,5
OFF-ST-10000532,Advantus Rolling Drawer Organizers,40,61.568,20,5
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,59,51.168,20,5
OFF-ST-10000585,Economy Rollaway Files,26,132.16,30,5
OFF-ST-10000604,Home/Office Personal File Carts,38,69.52,20,5
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",40,18.16,10,5
OFF-ST-10000617,Woodgrain Magazine Files by Perma,31,4.768,0,5
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,38,33.48,10,5
OFF-ST-10000642,"Tennsco Lockers, Gray",29,41.96,10,5
OFF-ST-10000649,Hanging Personal Folder File,20,25.12,10,5
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",39,54.224,20,5
OFF-ST-10000676,Fellowes Econo/Stor Drawers,9,193.86,30,5
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",39,338.04,15,5
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,47,64.784,20,5
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,31,13.98,10,5
OFF-ST-10000777,"Companion Letter/Legal File, Black",20,37.76,10,5
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,19,49.96,10,5
OFF-ST-10000876,Eldon Simplefile Box Office,34,9.952,0,5
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,26,132.696,30,5
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,18,26.86,10,5
OFF-ST-10000918,Crate-A-Files,24,8.72,0,5
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",19,81.96,20,5
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46,38.62,10,5
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,35,229.94,15,5
OFF-ST-10001031,Adjustable Personal File Tote,24,32.56,10,5
OFF-ST-10001034,Eldon File Chest Portable File,6,79.4,20,5
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,26,501.81,15,5
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",34,177.568,30,5
OFF-ST-10001172,"Tennsco Lockers, Sand",29,33.568,10,5
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,44,15.58,10,5
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",15,104.696,30,5
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",18,16.91,10,5
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",45,15.42,10,5
OFF-ST-10001325,Sterilite Officeware Hinged File Box,39,8.384,0,5
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",36,15.51,10,5
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,46,70.98,20,5
OFF-ST-10001414,Decoflex Hanging Personal Folder File,4,46.26,10,5
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,26,146.352,30,5
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,31,129.552,30,5
OFF-ST-10001476,Steel Personal Filing/Posting Tote,38,85.224,20,5
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",56,142.776,30,5
OFF-ST-10001496,Standard Rollaway File with Lock,49,360.38,15,5
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",37,5.98,0,5
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,38,129.3,30,5
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",37,91.99,20,5
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,64,120.33,30,5
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,35,12.992,10,5
OFF-ST-10001580,Super Decoflex Portable Personal File,16,14.98,10,5
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",48,10.784,10,5
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,4,36.744,10,5
OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",26,84.784,20,5
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,16,1036.624,5,5
